approach,aspect,accuracy,precision,recall,f1,specificity,balanced_accuracy,mcc,mse,threshold,tp,tn,fp,fn
bert-base-uncased,accessibility,0.959349593495935,0.023809523809523808,0.05714285714285714,0.03361344537815126,0.9706513958482462,0.5138971264955516,0.018100535014491163,0.4496929058805108,0.5499999999999999,2,2712,82,33
bert-base-uncased,assessment_design,0.9141039236479321,0.4,0.06808510638297872,0.11636363636363636,0.9907478797224364,0.5294164930527075,0.13752623576049322,0.32360981428064406,0.7999999999999999,16,2570,24,219
bert-base-uncased,exam_fairness,0.9144574054436196,0.4147058823529412,0.7663043478260869,0.5381679389312977,0.9247637051039698,0.8455340264650284,0.5240716410744899,0.582494030261977,0.35,141,2446,199,43
bert-base-uncased,grading_transparency,0.9483916578296218,0.0,0.0,0.0,1.0,0.5,0.0,,0.95,0,2683,0,146
bert-base-uncased,lecturer_quality,0.4945210321668434,0.902542372881356,0.38904109589041097,0.5437141033822591,0.8560250391236307,0.6225330675070209,0.2173272144586534,0.3075738327964036,0.6,852,547,92,1338
bert-base-uncased,materials,0.8628490632732414,0.5454545454545454,0.03076923076923077,0.05825242718446602,0.9958999589995899,0.5133345948844104,0.10466837425763088,0.9222449625861676,0.6,12,2429,10,378
bert-base-uncased,organization,0.8123011664899258,0.33125,0.1111111111111111,0.1664050235478807,0.9545068027210885,0.5328089569160998,0.10635697799808859,0.15110754668682413,0.7,53,2245,107,424
bert-base-uncased,overall_experience,0.7119123365146695,0.2736842105263158,0.2800718132854578,0.27684117125110913,0.8177816901408451,0.5489267517131515,0.09700912715780138,0.5665753421355755,0.6,156,1858,414,401
bert-base-uncased,workload,0.9773771650759986,0.7391304347826086,0.22666666666666666,0.3469387755102041,0.9978213507625272,0.6122440087145969,0.4016039843001083,0.4288370480541797,0.75,17,2748,6,58
