approach,aspect,accuracy,precision,recall,f1,specificity,balanced_accuracy,mcc,mse,threshold,tp,tn,fp,fn
bert-base-uncased,accessibility,0.19126074498567336,0.1456865358979242,0.9622641509433962,0.2530598742970559,0.06326999373564418,0.5127670723395202,0.03767768160194661,0.4309097114339428,0.35,765,303,4486,30
bert-base-uncased,exam_fairness,0.8040830945558739,0.5703275529865125,0.2536418166238218,0.35112692763938314,0.9495132442834503,0.601577530453636,0.28448106793559635,0.528388872528135,0.9,296,4194,223,871
bert-base-uncased,lecturer_quality,0.6910816618911175,0.6449864498644986,0.44217371110078957,0.5246624414439239,0.8472748469833867,0.6447242790420882,0.3194812449837352,0.30377125332946014,0.5499999999999999,952,2907,524,1201
bert-base-uncased,materials,0.8936246418338109,0.3488372093023256,0.025817555938037865,0.04807692307692308,0.9944033579852088,0.5101104569616234,0.07062781898021313,0.40542338262457633,0.65,15,4975,28,566
bert-base-uncased,organization,0.5282951289398281,0.1263894606834088,0.37484737484737485,0.18903940886699508,0.5546694648478488,0.46475841984761185,-0.05029737648266648,0.6355610295350782,0.44999999999999996,307,2643,2122,512
bert-base-uncased,overall_experience,0.47385386819484243,0.6402957486136783,0.4684879632134163,0.5410809122149328,0.48436671966083733,0.47642734143712684,-0.04462156207095449,0.44836224562046273,0.5499999999999999,1732,914,973,1965
bert-base-uncased,workload,0.6794412607449857,0.6764705882352942,0.025358324145534728,0.048884165781083955,0.9941644562334218,0.5097613901894782,0.08336128490402889,0.8192616653952586,0.5499999999999999,46,3748,22,1768
