approach,aspect,accuracy,precision,recall,f1,specificity,balanced_accuracy,mcc,mse,threshold,tp,tn,fp,fn
distilbert-base-uncased,accessibility,0.06115235065394132,0.011918063314711359,0.9142857142857143,0.023529411764705882,0.050465282748747314,0.48237549851723077,-0.017727221421446216,0.7752440070034936,0.35,32,141,2653,3
distilbert-base-uncased,assessment_design,0.37009544008483564,0.09901503369621566,0.8127659574468085,0.17652495378927913,0.3299922898997687,0.5713791236732886,0.08459267449924196,0.6224303513531285,0.49999999999999994,191,856,1738,44
distilbert-base-uncased,exam_fairness,0.10639802050194415,0.06688839615668885,0.9836956521739131,0.12525951557093426,0.045368620037807186,0.5145321361058601,0.03514509731972083,0.46020853449944865,0.39999999999999997,181,120,2525,3
distilbert-base-uncased,grading_transparency,0.0544361965358784,0.05016008537886873,0.9657534246575342,0.09536692593845113,0.004845322400298174,0.4852993735289162,-0.08180614493015069,0.5797741651561454,0.35,141,13,2670,5
distilbert-base-uncased,lecturer_quality,0.24354895722870273,0.7659574468085106,0.03287671232876712,0.06304728546409807,0.9655712050078247,0.4992239586682959,-0.003621135218252006,0.9117880540612128,0.7,72,617,22,2118
distilbert-base-uncased,materials,0.14103923647932132,0.1336206896551724,0.9538461538461539,0.23440453686200377,0.01107011070110701,0.48245813227363044,-0.09667254653840991,0.47076238086353234,0.39999999999999997,372,27,2412,18
distilbert-base-uncased,organization,0.18628490632732414,0.16709230207953302,0.960167714884696,0.2846488502175264,0.029336734693877552,0.49475222478928677,-0.022635349976811745,0.5095827360820497,0.44999999999999996,458,69,2283,19
distilbert-base-uncased,overall_experience,0.26299045599151644,0.18272425249169436,0.7899461400359067,0.29679595278246207,0.13380281690140844,0.4618744784686576,-0.08519385311825192,0.648702850768512,0.44999999999999996,440,304,1968,117
distilbert-base-uncased,workload,0.9780841286673736,0.8823529411764706,0.2,0.32608695652173914,0.9992737835875091,0.5996368917937546,0.4142196025048522,1.4149986426035563,0.7999999999999999,15,2752,2,60
