approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
distilbert-base-uncased,0.28331385154880184,0.4520867335043134,0.3483337824485763,0.4881716774299508,0.39577576239344103,0.27536046485192617,0.5764315837926342,0.7570874051918274,0.19533258049924948,0.7150543969207808,0.029692470837751856,0.3328704405056473,0.2423479607466882,0.36736234570438103,real_herath_mapped,2829,9
