approach,aspect,accuracy,precision,recall,f1,specificity,balanced_accuracy,mcc,mse,threshold,tp,tn,fp,fn
distilbert-base-uncased,accessibility,0.03711558854718982,0.012332245194051506,0.9714285714285714,0.024355300859598854,0.02541159627773801,0.4984200838531547,-0.002217821682804314,0.8822373964768999,0.39999999999999997,34,71,2723,1
distilbert-base-uncased,assessment_design,0.37751855779427357,0.09371671991480299,0.7489361702127659,0.1665877898722196,0.3438704703161141,0.54640332026444,0.05422005036705675,0.4970662460598925,0.49999999999999994,176,892,1702,59
distilbert-base-uncased,exam_fairness,0.9020855425945564,0.21818181818181817,0.1956521739130435,0.20630372492836677,0.9512287334593573,0.5734404536862004,0.15455320448676502,0.3833767137560547,0.5499999999999999,36,2516,129,148
distilbert-base-uncased,grading_transparency,0.10993283845881938,0.05143721633888049,0.9315068493150684,0.0974910394265233,0.06522549385016772,0.4983661715826181,-0.002924196923166181,0.6002845149350298,0.44999999999999996,136,175,2508,10
distilbert-base-uncased,lecturer_quality,0.7628137150936727,0.7922277799153521,0.9401826484018265,0.8598872415953226,0.15492957746478872,0.5475561129333076,0.14552639602088194,0.7863312655675982,0.35,2059,99,540,131
distilbert-base-uncased,materials,0.1629551078119477,0.1366642174871418,0.9538461538461539,0.2390745501285347,0.036490364903649035,0.49516825937490144,-0.017463683935137746,0.47737153384052794,0.39999999999999997,372,89,2350,18
distilbert-base-uncased,organization,0.3326263697419583,0.1529758976881456,0.6519916142557652,0.24780876494023904,0.26785714285714285,0.45992437855645407,-0.06673641701526715,0.483337221229958,0.49999999999999994,311,630,1722,166
distilbert-base-uncased,overall_experience,0.6624248851184164,0.23466666666666666,0.31597845601436264,0.26931905126243305,0.7473591549295775,0.53166880547197,0.05706049866870845,0.5296570429239761,0.5499999999999999,176,1698,574,381
distilbert-base-uncased,workload,0.9766702014846236,0.9090909090909091,0.13333333333333333,0.23255813953488372,0.9996368917937546,0.566485112563544,0.34324179679024147,1.34932204708457,0.7999999999999999,10,2753,1,65
