approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
distilbert-base-uncased,0.2520623281393217,0.32058754954534857,0.2822249589490969,0.4577756372864939,0.3324116502979755,0.21872705275872406,0.5671744020561998,0.8019371538144241,0.16431235638585523,0.725305368995719,0.036055143160127257,0.2651340705953643,0.19825952296790048,0.44254772436382733,real_herath_mapped,2829,9
