approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
distilbert-base-uncased,0.30479324011067077,0.7393433702158534,0.43164248649793496,0.400386422995141,0.710015147416532,0.3514358199681732,0.5167466626011116,0.32347817778569105,0.04660422454933447,0.4507777322963569,0.0014326647564469914,0.4118331415877977,0.2812990346568427,0.8722871445230981,real_herath_mapped,5584,7
