approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
distilbert-base-uncased,0.4480289688091515,0.4937420642118629,0.46977607110497477,0.43771042958952583,0.3789151277617653,0.31225278586740995,0.5479585742971472,0.7170020208325294,0.12124652579617377,0.6856068358575522,0.04065186246418338,0.4460584663664893,0.33536336812662026,0.46737939473826545,real_herath_mapped,5584,7
