approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
distilbert-base-uncased,0.3672017079149205,0.42118628695809907,0.3923457103028767,0.48606519636660767,0.3311853501325099,0.2535902594523452,0.5088437739147078,0.6865021976969058,0.06964658126366283,0.6319842406876791,0.01862464183381089,0.37947636671669627,0.2705476531586847,0.5496304441111746,real_herath_mapped,5584,7
