approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
bert-base-uncased,0.43470304441856594,0.609232921426906,0.507378640776699,0.46412705104577096,0.40856964361671216,0.32572341066881355,0.6014558442932283,0.7943420449697446,0.2270775731330667,0.8007148187423904,0.14669494521032167,0.5239772873919216,0.4163573700954401,0.46796672252176946,real_herath_mapped,2829,9
