approach,aspect,accuracy,precision,recall,f1,specificity,balanced_accuracy,mcc,mse,threshold,tp,tn,fp,fn
distilbert-base-uncased,accessibility,0.8812301166489925,0.034055727554179564,0.3142857142857143,0.061452513966480445,0.8883321403006442,0.6013089272931793,0.07042601925151142,0.7509641649590538,0.49999999999999994,11,2482,312,24
distilbert-base-uncased,assessment_design,0.9162248144220573,0.45454545454545453,0.0425531914893617,0.07782101167315175,0.9953739398612182,0.51896356567529,0.11916161100082498,0.2215799728874117,0.7999999999999999,10,2582,12,225
distilbert-base-uncased,exam_fairness,0.9490986214209968,0.6492537313432836,0.47282608695652173,0.5471698113207547,0.9822306238185256,0.7275283553875236,0.5282694415729864,0.3591933940758396,0.75,87,2598,47,97
distilbert-base-uncased,grading_transparency,0.9494521032166844,1.0,0.02054794520547945,0.040268456375838924,1.0,0.5102739726027398,0.1396717121880008,0.2941180219252904,0.9,3,2683,0,143
distilbert-base-uncased,lecturer_quality,0.39660657476139977,0.867579908675799,0.2602739726027397,0.40042149631190727,0.863849765258216,0.5620618689304778,0.12291778814650593,0.3190892800733253,0.75,570,552,87,1620
distilbert-base-uncased,materials,0.8642629904559915,0.65,0.03333333333333333,0.06341463414634146,0.997129971299713,0.5152316523165232,0.12535000328746884,0.305039454323168,0.6,13,2432,7,377
distilbert-base-uncased,organization,0.2962177447861435,0.17621899059024806,0.8637316561844863,0.2927175843694494,0.18112244897959184,0.5224270525820391,0.04434218052365057,0.2904903599440964,0.39999999999999997,412,426,1926,65
distilbert-base-uncased,overall_experience,0.4768469423824673,0.2340057636887608,0.7289048473967684,0.3542757417102967,0.41505281690140844,0.5719788321490884,0.11754608043553041,0.4647476118080332,0.5499999999999999,406,943,1329,151
distilbert-base-uncased,workload,0.9766702014846236,1.0,0.12,0.21428571428571427,1.0,0.56,0.3423324252268577,0.2517295728127162,0.95,9,2754,0,66
