approach,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,macro_balanced_accuracy,macro_specificity,macro_mcc,label_accuracy,subset_accuracy,samples_f1,samples_jaccard,sentiment_mse_detected,eval_split,n_real_reviews,n_overlap_aspects
distilbert-base-uncased,0.3572982255294791,0.28305822601124614,0.31587470269723195,0.45861083530125235,0.28600169879690407,0.2591329706629774,0.5448212882072626,0.8036408776176213,0.11609407839962317,0.6541393778141629,0.03187679083094556,0.29391970255150773,0.21663724587256103,0.6456799803074919,real_herath_mapped,5584,7
